Dia;Mes;Año;Fecha;Usuario;Tipo de Transacción;Número Documento;Compresor;Rolitera;Hora Encendido Compresor;Hora Apago Compresor;Horas Funcionamiento;Descripcion;Cantidad;Horas Funcionamiento Corregidas;Kg por Bolsa;Kilos Producidos
9;5;2023;2023-05-09;mreinero;Alta Producción de Hielo;347;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;209;0,0;2;418
9;5;2023;2023-05-09;mreinero;Alta Producción de Hielo;348;C02 - Compresor 2 - 127;R01 - Rolitera 1;32329,09;32336,57;7,479999999999563;ROLITO EN BOLSAS 14 KG;114;7,479999999999563;14;1596
9;5;2023;2023-05-09;mreinero;Alta Producción de Hielo;348;C02 - Compresor 2 - 127;R01 - Rolitera 1;32329,09;32336,57;7,479999999999563;ROLITO EN BOLSAS 2 KG;58;7,479999999999563;2;116
10;5;2023;2023-05-10;mreinero;Alta Producción de Hielo;349;C04 - Compresor 4 - 127;R01 - Rolitera 1;1883,35;1887,11;3,759999999999991;ROLITO EN BOLSAS 2 KG;330;3,759999999999991;2;660
10;5;2023;2023-05-10;mreinero;Alta Producción de Hielo;350;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;356;0,0;2;712
10;5;2023;2023-05-10;mreinero;Alta Producción de Hielo;351;C02 - Compresor 2 - 127;R01 - Rolitera 1;32336,57;32343,82;7,25;ROLITO EN BOLSAS 14 KG;67;7,25;14;938
10;5;2023;2023-05-10;mreinero;Alta Producción de Hielo;351;C02 - Compresor 2 - 127;R01 - Rolitera 1;32336,57;32343,82;7,25;ROLITO EN BOLSAS 2 KG;296;7,25;2;592
10;5;2023;2023-05-10;mreinero;Alta Producción de Hielo;351;C02 - Compresor 2 - 127;R01 - Rolitera 1;32336,57;32343,82;7,25;ROLITO EN BOLSAS 7 KG;17;7,25;7;119
11;5;2023;2023-05-11;mreinero;Alta Producción de Hielo;352;C04 - Compresor 4 - 127;R01 - Rolitera 1;1887,11;1890,04;2,9300000000000637;ROLITO EN BOLSAS 2 KG;304;2,9300000000000637;2;608
11;5;2023;2023-05-11;mreinero;Alta Producción de Hielo;353;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;12;0,0;14;168
11;5;2023;2023-05-11;mreinero;Alta Producción de Hielo;353;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;217;0,0;2;434
11;5;2023;2023-05-11;mreinero;Alta Producción de Hielo;354;C02 - Compresor 2 - 127;R01 - Rolitera 1;32343,82;32352,05;8,229999999999563;ROLITO EN BOLSAS 14 KG;91;8,229999999999563;14;1274
11;5;2023;2023-05-11;mreinero;Alta Producción de Hielo;354;C02 - Compresor 2 - 127;R01 - Rolitera 1;32343,82;32352,05;8,229999999999563;ROLITO EN BOLSAS 2 KG;240;8,229999999999563;2;480
11;5;2023;2023-05-11;mreinero;Alta Producción de Hielo;354;C02 - Compresor 2 - 127;R01 - Rolitera 1;32343,82;32352,05;8,229999999999563;ROLITO EN BOLSAS 4 KG;34;8,229999999999563;4;136
12;5;2023;2023-05-12;mreinero;Alta Producción de Hielo;355;C02 - Compresor 2 - 127;R01 - Rolitera 1;32352,05;32359,9;7,850000000002183;ROLITO EN BOLSAS 14 KG;84;7,850000000002183;14;1176
12;5;2023;2023-05-12;mreinero;Alta Producción de Hielo;355;C02 - Compresor 2 - 127;R01 - Rolitera 1;32352,05;32359,9;7,850000000002183;ROLITO EN BOLSAS 2 KG;300;7,850000000002183;2;600
13;5;2023;2023-05-13;mreinero;Alta Producción de Hielo;356;C02 - Compresor 2 - 127;R01 - Rolitera 1;32359,9;32363,45;3,5499999999992724;ROLITO EN BOLSAS 14 KG;27;3,5499999999992724;14;378
13;5;2023;2023-05-13;mreinero;Alta Producción de Hielo;356;C02 - Compresor 2 - 127;R01 - Rolitera 1;32359,9;32363,45;3,5499999999992724;ROLITO EN BOLSAS 2 KG;182;3,5499999999992724;2;364
15;5;2023;2023-05-15;mreinero;Alta Producción de Hielo;357;C02 - Compresor 2 - 127;R01 - Rolitera 1;32363,45;32366,71;3,2599999999983993;ROLITO EN BOLSAS 14 KG;48;3,2599999999983993;14;672
15;5;2023;2023-05-15;mreinero;Alta Producción de Hielo;357;C02 - Compresor 2 - 127;R01 - Rolitera 1;32363,45;32366,71;3,2599999999983993;ROLITO EN BOLSAS 2 KG;1;3,2599999999983993;2;2
16;5;2023;2023-05-16;mreinero;Alta Producción de Hielo;358;C02 - Compresor 2 - 127;R01 - Rolitera 1;32366,71;32378,36;11,650000000001455;ROLITO EN BOLSAS 14 KG;55;11,650000000001455;14;770
16;5;2023;2023-05-16;mreinero;Alta Producción de Hielo;358;C02 - Compresor 2 - 127;R01 - Rolitera 1;32366,71;32378,36;11,650000000001455;ROLITO EN BOLSAS 2 KG;887;11,650000000001455;2;1774
17;5;2023;2023-05-17;mreinero;Alta Producción de Hielo;359;C02 - Compresor 2 - 127;R01 - Rolitera 1;32378,36;32389,39;11,029999999998836;ROLITO EN BOLSAS 14 KG;115;11,029999999998836;14;1610
17;5;2023;2023-05-17;mreinero;Alta Producción de Hielo;359;C02 - Compresor 2 - 127;R01 - Rolitera 1;32378,36;32389,39;11,029999999998836;ROLITO EN BOLSAS 2 KG;441;11,029999999998836;2;882
18;5;2023;2023-05-18;mreinero;Alta Producción de Hielo;360;C02 - Compresor 2 - 127;R01 - Rolitera 1;32389,39;32398,49;9,100000000002183;ROLITO EN BOLSAS 14 KG;103;9,100000000002183;14;1442
18;5;2023;2023-05-18;mreinero;Alta Producción de Hielo;360;C02 - Compresor 2 - 127;R01 - Rolitera 1;32389,39;32398,49;9,100000000002183;ROLITO EN BOLSAS 2 KG;255;9,100000000002183;2;510
18;5;2023;2023-05-18;mreinero;Alta Producción de Hielo;360;C02 - Compresor 2 - 127;R01 - Rolitera 1;32389,39;32398,49;9,100000000002183;ROLITO EN BOLSAS 4 KG;34;9,100000000002183;4;136
20;5;2023;2023-05-20;mreinero;Alta Producción de Hielo;361;C02 - Compresor 2 - 127;R01 - Rolitera 1;32398,49;32403,0;4,509999999998399;ROLITO EN BOLSAS 14 KG;21;4,509999999998399;14;294
20;5;2023;2023-05-20;mreinero;Alta Producción de Hielo;361;C02 - Compresor 2 - 127;R01 - Rolitera 1;32398,49;32403,0;4,509999999998399;ROLITO EN BOLSAS 2 KG;376;4,509999999998399;2;752
19;5;2023;2023-05-19;mreinero;Alta Producción de Hielo;362;C02 - Compresor 2 - 127;R01 - Rolitera 1;32403,0;32409,1;6,099999999998545;ROLITO EN BOLSAS 14 KG;79;6,099999999998545;14;1106
19;5;2023;2023-05-19;mreinero;Alta Producción de Hielo;362;C02 - Compresor 2 - 127;R01 - Rolitera 1;32403,0;32409,1;6,099999999998545;ROLITO EN BOLSAS 2 KG;61;6,099999999998545;2;122
19;5;2023;2023-05-19;mreinero;Alta Producción de Hielo;362;C02 - Compresor 2 - 127;R01 - Rolitera 1;32403,0;32409,1;6,099999999998545;ROLITO EN BOLSAS 4 KG;2;6,099999999998545;4;8
19;5;2023;2023-05-19;mreinero;Alta Producción de Hielo;362;C02 - Compresor 2 - 127;R01 - Rolitera 1;32403,0;32409,1;6,099999999998545;ROLITO EN BOLSAS 7 KG;18;6,099999999998545;7;126
20;5;2023;2023-05-20;mreinero;Alta Producción de Hielo;363;C02 - Compresor 2 - 127;R01 - Rolitera 1;32409,1;32413,33;4,230000000003201;ROLITO EN BOLSAS 14 KG;11;4,230000000003201;14;154
20;5;2023;2023-05-20;mreinero;Alta Producción de Hielo;363;C02 - Compresor 2 - 127;R01 - Rolitera 1;32409,1;32413,33;4,230000000003201;ROLITO EN BOLSAS 2 KG;379;4,230000000003201;2;758
22;5;2023;2023-05-22;mreinero;Alta Producción de Hielo;364;C02 - Compresor 2 - 127;R01 - Rolitera 1;32413,33;32423,95;10,619999999998981;ROLITO EN BOLSAS 14 KG;120;10,619999999998981;14;1680
22;5;2023;2023-05-22;mreinero;Alta Producción de Hielo;364;C02 - Compresor 2 - 127;R01 - Rolitera 1;32413,33;32423,95;10,619999999998981;ROLITO EN BOLSAS 2 KG;381;10,619999999998981;2;762
23;5;2023;2023-05-23;mreinero;Alta Producción de Hielo;365;C02 - Compresor 2 - 127;R01 - Rolitera 1;32423,95;32430,41;6,459999999999127;ROLITO EN BOLSAS 14 KG;39;6,459999999999127;14;546
23;5;2023;2023-05-23;mreinero;Alta Producción de Hielo;365;C02 - Compresor 2 - 127;R01 - Rolitera 1;32423,95;32430,41;6,459999999999127;ROLITO EN BOLSAS 2 KG;421;6,459999999999127;2;842
24;5;2023;2023-05-24;mreinero;Alta Producción de Hielo;366;C02 - Compresor 2 - 127;R01 - Rolitera 1;32430,41;32441,55;11,139999999999418;ROLITO EN BOLSAS 14 KG;131;11,139999999999418;14;1834
24;5;2023;2023-05-24;mreinero;Alta Producción de Hielo;366;C02 - Compresor 2 - 127;R01 - Rolitera 1;32430,41;32441,55;11,139999999999418;ROLITO EN BOLSAS 2 KG;367;11,139999999999418;2;734
27;5;2023;2023-05-27;mreinero;Alta Producción de Hielo;367;C02 - Compresor 2 - 127;R01 - Rolitera 1;32441,55;32445,99;4,440000000002328;ROLITO EN BOLSAS 14 KG;14;4,440000000002328;14;196
27;5;2023;2023-05-27;mreinero;Alta Producción de Hielo;367;C02 - Compresor 2 - 127;R01 - Rolitera 1;32441,55;32445,99;4,440000000002328;ROLITO EN BOLSAS 2 KG;374;4,440000000002328;2;748
29;5;2023;2023-05-29;mreinero;Alta Producción de Hielo;368;C04 - Compresor 4 - 127;R01 - Rolitera 1;1890,64;1894,71;4,069999999999936;ROLITO EN BOLSAS 14 KG;10;4,069999999999936;14;140
29;5;2023;2023-05-29;mreinero;Alta Producción de Hielo;368;C04 - Compresor 4 - 127;R01 - Rolitera 1;1890,64;1894,71;4,069999999999936;ROLITO EN BOLSAS 2 KG;376;4,069999999999936;2;752
29;5;2023;2023-05-29;mreinero;Alta Producción de Hielo;369;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;25;0,0;14;350
29;5;2023;2023-05-29;mreinero;Alta Producción de Hielo;369;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;282;0,0;2;564
29;5;2023;2023-05-29;mreinero;Alta Producción de Hielo;370;C02 - Compresor 2 - 127;R01 - Rolitera 1;32445,99;32453,29;7,299999999999272;ROLITO EN BOLSAS 14 KG;30;7,299999999999272;14;420
29;5;2023;2023-05-29;mreinero;Alta Producción de Hielo;370;C02 - Compresor 2 - 127;R01 - Rolitera 1;32445,99;32453,29;7,299999999999272;ROLITO EN BOLSAS 2 KG;651;7,299999999999272;2;1302
30;5;2023;2023-05-30;mreinero;Alta Producción de Hielo;371;C04 - Compresor 4 - 127;R01 - Rolitera 1;1894,71;1898,21;3,5;ROLITO EN BOLSAS 14 KG;53;3,5;14;742
30;5;2023;2023-05-30;mreinero;Alta Producción de Hielo;371;C04 - Compresor 4 - 127;R01 - Rolitera 1;1894,71;1898,21;3,5;ROLITO EN BOLSAS 2 KG;57;3,5;2;114
31;5;2023;2023-05-31;mreinero;Alta Producción de Hielo;372;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;12;0,0;14;168
31;5;2023;2023-05-31;mreinero;Alta Producción de Hielo;372;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;219;0,0;2;438
31;5;2023;2023-05-31;mreinero;Alta Producción de Hielo;372;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 4 KG;42;0,0;4;168
30;5;2023;2023-05-30;mreinero;Alta Producción de Hielo;373;C02 - Compresor 2 - 127;R01 - Rolitera 1;32453,29;32461,36;8,069999999999709;ROLITO EN BOLSAS 14 KG;71;8,069999999999709;14;994
30;5;2023;2023-05-30;mreinero;Alta Producción de Hielo;373;C02 - Compresor 2 - 127;R01 - Rolitera 1;32453,29;32461,36;8,069999999999709;ROLITO EN BOLSAS 2 KG;386;8,069999999999709;2;772
30;5;2023;2023-05-30;mreinero;Alta Producción de Hielo;373;C02 - Compresor 2 - 127;R01 - Rolitera 1;32453,29;32461,36;8,069999999999709;ROLITO EN BOLSAS 7 KG;18;8,069999999999709;7;126
31;5;2023;2023-05-31;mreinero;Alta Producción de Hielo;374;C02 - Compresor 2 - 127;R01 - Rolitera 1;32461,36;32463,1;1,7399999999979627;ROLITO EN BOLSAS 14 KG;32;1,7399999999979627;14;448
31;5;2023;2023-05-31;mreinero;Alta Producción de Hielo;375;C02 - Compresor 2 - 127;R01 - Rolitera 1;32463,1;32467,38;4,280000000002474;ROLITO EN BOLSAS 14 KG;55;4,280000000002474;14;770
31;5;2023;2023-05-31;mreinero;Alta Producción de Hielo;375;C02 - Compresor 2 - 127;R01 - Rolitera 1;32463,1;32467,38;4,280000000002474;ROLITO EN BOLSAS 2 KG;125;4,280000000002474;2;250
31;5;2023;2023-05-31;mreinero;Alta Producción de Hielo;375;C02 - Compresor 2 - 127;R01 - Rolitera 1;32463,1;32467,38;4,280000000002474;ROLITO EN BOLSAS 7 KG;18;4,280000000002474;7;126
31;5;2023;2023-05-31;mreinero;Alta Producción de Hielo;376;C04 - Compresor 4 - 127;R01 - Rolitera 1;1898,21;1901,78;3,5699999999999363;ROLITO EN BOLSAS 2 KG;370;3,5699999999999363;2;740
31;5;2023;2023-05-31;mreinero;Alta Producción de Hielo;377;C04 - Compresor 4 - 127;R02 - Rolitera 2;1898,21;1901,78;3,5699999999999363;ROLITO EN BOLSAS 2 KG;285;3,5699999999999363;2;570
31;5;2023;2023-05-31;mreinero;Alta Producción de Hielo;378;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 4 KG;41;0,0;4;164
30;3;2023;2023-03-30;mreinero;Alta Producción de Hielo;379;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 4 KG;37;0,0;4;148
19;5;2023;2023-05-19;mreinero;Alta Producción de Hielo;380;C02 - Compresor 2 - 127;R01 - Rolitera 1;0,0;0,0;0,0;ROLITO EN BOLSAS 4 KG;34;4,279999999998836;4;136
1;6;2023;2023-06-01;mreinero;Alta Producción de Hielo;381;C04 - Compresor 4 - 127;R01 - Rolitera 1;1901,78;1904,62;2,839999999999918;ROLITO EN BOLSAS 14 KG;53;2,839999999999918;14;742
1;6;2023;2023-06-01;mreinero;Alta Producción de Hielo;382;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;222;0,0;2;444
1;6;2023;2023-06-01;mreinero;Alta Producción de Hielo;383;C02 - Compresor 2 - 127;R01 - Rolitera 1;32467,38;32471,43;4,049999999999272;ROLITO EN BOLSAS 14 KG;40;4,049999999999272;14;560
1;6;2023;2023-06-01;mreinero;Alta Producción de Hielo;383;C02 - Compresor 2 - 127;R01 - Rolitera 1;32467,38;32471,43;4,049999999999272;ROLITO EN BOLSAS 2 KG;121;4,049999999999272;2;242
2;6;2023;2023-06-02;mreinero;Alta Producción de Hielo;384;C02 - Compresor 2 - 127;R01 - Rolitera 1;32471,43;32478,91;7,479999999999563;ROLITO EN BOLSAS 14 KG;36;7,479999999999563;14;504
2;6;2023;2023-06-02;mreinero;Alta Producción de Hielo;384;C02 - Compresor 2 - 127;R01 - Rolitera 1;32471,43;32478,91;7,479999999999563;ROLITO EN BOLSAS 2 KG;558;7,479999999999563;2;1116
3;6;2023;2023-06-03;mreinero;Alta Producción de Hielo;385;C02 - Compresor 2 - 127;R01 - Rolitera 1;32478,91;32483,11;4,200000000000728;ROLITO EN BOLSAS 14 KG;38;4,200000000000728;14;532
3;6;2023;2023-06-03;mreinero;Alta Producción de Hielo;385;C02 - Compresor 2 - 127;R01 - Rolitera 1;32478,91;32483,11;4,200000000000728;ROLITO EN BOLSAS 2 KG;184;4,200000000000728;2;368
5;6;2023;2023-06-05;mreinero;Alta Producción de Hielo;386;C02 - Compresor 2 - 127;R01 - Rolitera 1;32483,11;32494,24;11,130000000001019;ROLITO EN BOLSAS 14 KG;78;11,130000000001019;14;1092
5;6;2023;2023-06-05;mreinero;Alta Producción de Hielo;386;C02 - Compresor 2 - 127;R01 - Rolitera 1;32483,11;32494,24;11,130000000001019;ROLITO EN BOLSAS 2 KG;689;11,130000000001019;2;1378
6;6;2023;2023-06-06;mreinero;Alta Producción de Hielo;387;C02 - Compresor 2 - 127;R01 - Rolitera 1;32494,24;32505,58;11,340000000000146;ROLITO EN BOLSAS 14 KG;85;11,340000000000146;14;1190
6;6;2023;2023-06-06;mreinero;Alta Producción de Hielo;387;C02 - Compresor 2 - 127;R01 - Rolitera 1;32494,24;32505,58;11,340000000000146;ROLITO EN BOLSAS 2 KG;554;11,340000000000146;2;1108
6;6;2023;2023-06-06;mreinero;Alta Producción de Hielo;387;C02 - Compresor 2 - 127;R01 - Rolitera 1;32494,24;32505,58;11,340000000000146;ROLITO EN BOLSAS 7 KG;25;11,340000000000146;7;175
7;6;2023;2023-06-07;mreinero;Alta Producción de Hielo;388;C04 - Compresor 4 - 127;R01 - Rolitera 1;1904,62;1908,42;3,800000000000182;ROLITO EN BOLSAS 14 KG;41;3,800000000000182;14;574
7;6;2023;2023-06-07;mreinero;Alta Producción de Hielo;388;C04 - Compresor 4 - 127;R01 - Rolitera 1;1904,62;1908,42;3,800000000000182;ROLITO EN BOLSAS 7 KG;35;3,800000000000182;7;245
7;6;2023;2023-06-07;mreinero;Alta Producción de Hielo;389;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;221;0,0;2;442
7;6;2023;2023-06-07;mreinero;Alta Producción de Hielo;389;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 4 KG;78;0,0;4;312
7;6;2023;2023-06-07;mreinero;Alta Producción de Hielo;390;C02 - Compresor 2 - 127;R01 - Rolitera 1;32505,58;32512,9;7,319999999999709;ROLITO EN BOLSAS 14 KG;88;7,319999999999709;14;1232
7;6;2023;2023-06-07;mreinero;Alta Producción de Hielo;390;C02 - Compresor 2 - 127;R01 - Rolitera 1;32505,58;32512,9;7,319999999999709;ROLITO EN BOLSAS 2 KG;241;7,319999999999709;2;482
8;6;2023;2023-06-08;mreinero;Alta Producción de Hielo;391;C02 - Compresor 2 - 127;R01 - Rolitera 1;32512,9;32516,46;3,5599999999976717;ROLITO EN BOLSAS 14 KG;40;3,5599999999976717;14;560
8;6;2023;2023-06-08;mreinero;Alta Producción de Hielo;391;C02 - Compresor 2 - 127;R01 - Rolitera 1;32512,9;32516,46;3,5599999999976717;ROLITO EN BOLSAS 7 KG;18;3,5599999999976717;7;126
8;6;2023;2023-06-08;mreinero;Alta Producción de Hielo;392;C04 - Compresor 4 - 127;R01 - Rolitera 1;1908,42;1912,57;4,149999999999864;ROLITO EN BOLSAS 14 KG;21;4,149999999999864;14;294
8;6;2023;2023-06-08;mreinero;Alta Producción de Hielo;392;C04 - Compresor 4 - 127;R01 - Rolitera 1;1908,42;1912,57;4,149999999999864;ROLITO EN BOLSAS 2 KG;243;4,149999999999864;2;486
8;6;2023;2023-06-08;mreinero;Alta Producción de Hielo;392;C04 - Compresor 4 - 127;R01 - Rolitera 1;1908,42;1912,57;4,149999999999864;ROLITO EN BOLSAS 7 KG;35;4,149999999999864;7;245
8;6;2023;2023-06-08;mreinero;Alta Producción de Hielo;393;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;12;0,0;14;168
8;6;2023;2023-06-08;mreinero;Alta Producción de Hielo;393;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;281;0,0;2;562
9;6;2023;2023-06-09;mreinero;Alta Producción de Hielo;394;C02 - Compresor 2 - 127;R01 - Rolitera 1;32516,46;32524,27;7,81000000000131;ROLITO EN BOLSAS 14 KG;79;7,81000000000131;14;1106
9;6;2023;2023-06-09;mreinero;Alta Producción de Hielo;394;C02 - Compresor 2 - 127;R01 - Rolitera 1;32516,46;32524,27;7,81000000000131;ROLITO EN BOLSAS 2 KG;297;7,81000000000131;2;594
10;6;2023;2023-06-10;mreinero;Alta Producción de Hielo;395;C02 - Compresor 2 - 127;R01 - Rolitera 1;32524,27;3252788,0;3220263,73;ROLITO EN BOLSAS 14 KG;10;4,279999999998836;14;140
10;6;2023;2023-06-10;mreinero;Alta Producción de Hielo;395;C02 - Compresor 2 - 127;R01 - Rolitera 1;32524,27;3252788,0;3220263,73;ROLITO EN BOLSAS 2 KG;186;4,279999999998836;2;372
10;6;2023;2023-06-10;mreinero;Alta Producción de Hielo;395;C02 - Compresor 2 - 127;R01 - Rolitera 1;32524,27;3252788,0;3220263,73;ROLITO EN BOLSAS 4 KG;70;4,279999999998836;4;280
12;6;2023;2023-06-12;mreinero;Alta Producción de Hielo;396;C02 - Compresor 2 - 127;R01 - Rolitera 1;32527,88;32532,85;4,969999999997526;ROLITO EN BOLSAS 14 KG;29;4,969999999997526;14;406
12;6;2023;2023-06-12;mreinero;Alta Producción de Hielo;396;C02 - Compresor 2 - 127;R01 - Rolitera 1;32527,88;32532,85;4,969999999997526;ROLITO EN BOLSAS 2 KG;369;4,969999999997526;2;738
12;6;2023;2023-06-12;mreinero;Alta Producción de Hielo;397;C02 - Compresor 2 - 127;R01 - Rolitera 1;32532,85;32535,73;2,8800000000010186;ROLITO EN BOLSAS 14 KG;48;2,8800000000010186;14;672
13;6;2023;2023-06-13;mreinero;Alta Producción de Hielo;398;C02 - Compresor 2 - 127;R01 - Rolitera 1;32535,73;32541,16;5,430000000000291;ROLITO EN BOLSAS 14 KG;59;5,430000000000291;14;826
13;6;2023;2023-06-13;mreinero;Alta Producción de Hielo;398;C02 - Compresor 2 - 127;R01 - Rolitera 1;32535,73;32541,16;5,430000000000291;ROLITO EN BOLSAS 2 KG;190;5,430000000000291;2;380
13;6;2023;2023-06-13;mreinero;Alta Producción de Hielo;399;C04 - Compresor 4 - 127;R01 - Rolitera 1;1912,57;1916,18;3,6100000000001273;ROLITO EN BOLSAS 14 KG;60;3,6100000000001273;14;840
13;6;2023;2023-06-13;mreinero;Alta Producción de Hielo;400;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;13;0,0;14;182
13;6;2023;2023-06-13;mreinero;Alta Producción de Hielo;400;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;221;0,0;2;442
13;6;2023;2023-06-13;mreinero;Alta Producción de Hielo;400;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 4 KG;43;0,0;4;172
14;6;2023;2023-06-14;mreinero;Alta Producción de Hielo;401;C04 - Compresor 4 - 127;R01 - Rolitera 1;1916,18;1919,72;3,5399999999999636;ROLITO EN BOLSAS 14 KG;21;3,5399999999999636;14;294
14;6;2023;2023-06-14;mreinero;Alta Producción de Hielo;401;C04 - Compresor 4 - 127;R01 - Rolitera 1;1916,18;1919,72;3,5399999999999636;ROLITO EN BOLSAS 2 KG;244;3,5399999999999636;2;488
14;6;2023;2023-06-14;mreinero;Alta Producción de Hielo;402;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;379;0,0;2;758
14;6;2023;2023-06-14;mreinero;Alta Producción de Hielo;403;C02 - Compresor 2 - 127;R01 - Rolitera 1;32541,16;32548,84;7,680000000000291;ROLITO EN BOLSAS 14 KG;62;7,680000000000291;14;868
14;6;2023;2023-06-14;mreinero;Alta Producción de Hielo;403;C02 - Compresor 2 - 127;R01 - Rolitera 1;32541,16;32548,84;7,680000000000291;ROLITO EN BOLSAS 2 KG;453;7,680000000000291;2;906
15;6;2023;2023-06-15;mreinero;Alta Producción de Hielo;404;C02 - Compresor 2 - 127;R01 - Rolitera 1;32548,84;32556,43;7,5900000000001455;ROLITO EN BOLSAS 14 KG;74;7,5900000000001455;14;1036
15;6;2023;2023-06-15;mreinero;Alta Producción de Hielo;404;C02 - Compresor 2 - 127;R01 - Rolitera 1;32548,84;32556,43;7,5900000000001455;ROLITO EN BOLSAS 2 KG;385;7,5900000000001455;2;770
15;6;2023;2023-06-15;mreinero;Alta Producción de Hielo;405;C04 - Compresor 4 - 127;R01 - Rolitera 1;1919,72;1923,4;3,6800000000000637;ROLITO EN BOLSAS 14 KG;20;3,6800000000000637;14;280
15;6;2023;2023-06-15;mreinero;Alta Producción de Hielo;405;C04 - Compresor 4 - 127;R01 - Rolitera 1;1919,72;1923,4;3,6800000000000637;ROLITO EN BOLSAS 2 KG;258;3,6800000000000637;2;516
15;6;2023;2023-06-15;mreinero;Alta Producción de Hielo;406;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;368;0,0;2;736
16;6;2023;2023-06-16;mreinero;Alta Producción de Hielo;407;C02 - Compresor 2 - 127;R01 - Rolitera 1;32556,43;32562,35;5,919999999998254;ROLITO EN BOLSAS 14 KG;52;5,919999999998254;14;728
16;6;2023;2023-06-16;mreinero;Alta Producción de Hielo;407;C02 - Compresor 2 - 127;R01 - Rolitera 1;32556,43;32562,35;5,919999999998254;ROLITO EN BOLSAS 2 KG;310;5,919999999998254;2;620
16;6;2023;2023-06-16;mreinero;Alta Producción de Hielo;408;C02 - Compresor 2 - 127;R01 - Rolitera 1;32562,35;32567,09;4,740000000001601;ROLITO EN BOLSAS 14 KG;71;4,740000000001601;14;994
16;6;2023;2023-06-16;mreinero;Alta Producción de Hielo;408;C02 - Compresor 2 - 127;R01 - Rolitera 1;32562,35;32567,09;4,740000000001601;ROLITO EN BOLSAS 2 KG;65;4,740000000001601;2;130
17;6;2023;2023-06-17;mreinero;Alta Producción de Hielo;409;C02 - Compresor 2 - 127;R01 - Rolitera 1;32567,09;32571,29;4,200000000000728;ROLITO EN BOLSAS 14 KG;53;4,200000000000728;14;742
17;6;2023;2023-06-17;mreinero;Alta Producción de Hielo;409;C02 - Compresor 2 - 127;R01 - Rolitera 1;32567,09;32571,29;4,200000000000728;ROLITO EN BOLSAS 2 KG;125;4,200000000000728;2;250
21;6;2023;2023-06-21;mreinero;Alta Producción de Hielo;410;C02 - Compresor 2 - 127;R01 - Rolitera 1;32571,29;32578,45;7,1599999999998545;ROLITO EN BOLSAS 2 KG;376;7,1599999999998545;2;752
22;6;2023;2023-06-22;mreinero;Alta Producción de Hielo;411;C02 - Compresor 2 - 127;R01 - Rolitera 1;32578,45;32586,56;8,110000000000582;ROLITO EN BOLSAS 14 KG;114;8,110000000000582;14;1596
22;6;2023;2023-06-22;mreinero;Alta Producción de Hielo;411;C02 - Compresor 2 - 127;R01 - Rolitera 1;32578,45;32586,56;8,110000000000582;ROLITO EN BOLSAS 2 KG;194;8,110000000000582;2;388
